702011,5215
702779,5216
702807,5217
701896,5218
702788,5219
702790,5220
704113,5221
701850,5222
701697,5223
701633,5224
701774,5225
702020,5226
702828,5227
701724,5228
702751,5229
702839,5230
702003,5231
410021,5232
702804,5233
701998,5234
702756,5235
702860,5236
702872,5237
701360,5238
701235,5239
701375,5240
701555,5241
701402,5242
701217,5243
703014,5244
701118,5245
701282,5246
702600,5247
701367,5248
702626,5249
701307,5250
702550,5251
701330,5252
551064,5253
551049,5254
701469,5255
701220,5256
702590,5257
701289,5258
701308,5259
701191,5260
703044,5261
702684,5262
701508,5263
551128,5264
701509,5265
703046,5266
701566,5267
701570,5268
701647,5269
701603,5270
701506,5271
701626,5272
702738,5273
701665,5274
701772,5275
551119,5276
702001,5277
702838,5278
701713,5279
550981,5280
551046,5281
720041,5282
702090,5283
550947,5284
702880,5285
550904,5286
700026,5287
703110,5288
701024,5289
700966,5290
701008,5291
702471,5292
700993,5293
551158,5294
701109,5295
702461,5296
700723,5297
700724,5298
700851,5299
702310,5300
700679,5301
700826,5302
700985,5303
702319,5304
703142,5305
702342,5306
700852,5307
701163,5308
702995,5309
700845,5310
702389,5311
700801,5312
700789,5313
700802,5314
700810,5315
700820,5316
700780,5317
702332,5318
700684,5319
700749,5320
702185,5321
703079,5322
703131,5323
700361,5324
702878,5325
703138,5326
703182,5327
702086,5328
702081,5329
703180,5330
703164,5331
702172,5332
702199,5333
702254,5334
700211,5335
550489,25001
507174,25002
550505,25003
507412,25004
532128,25005
550508,25006
550549,25007
508054,25008
508810,25009
550570,25010
550581,25011
508366,25012
508240,25013
508826,25014
507976,25015
508746,25016
509336,25017
509435,25018
508199,25019
508695,25020
508751,25021
508543,25022
507500,25023
507559,25024
550497,25025
507530,25026
507690,25027
507565,25028
507664,25029
510084,25030
509161,25031
505830,60001
1207769,116001
550108,26110
830655,26111
832062,26112
831689,26113
831242,26114
832167,26115
830856,26116
550160,26117
830874,26118
550134,26119
550099,26120
831769,26121
830345,26122
832251,26123
830820,26124
550114,26125
550145,26126
550143,26127
831362,26128
830237,26129
550010,26130
830214,26131
550076,26132
550387,26133
830302,26134
550024,26135
550082,26136
550344,26137
833740,26138
832959,26139
831619,26140
831680,26141
550221,26142
550142,26143
830598,26144
832849,26145
834443,26146
833111,26147
550423,26148
834503,26149
833733,26150
550249,26151
550316,26152
834075,26153
833347,26154
834315,26155
833812,26156
550292,26157
834929,26158
834765,26159
834945,26160
550612,26161
550465,26162
835457,26163
836325,26164
836091,26165
550869,26166
835832,26167
835410,26168
550602,26169
550868,26170
836181,26171
550914,26172
550899,26173
550865,26174
550208,26175
550181,26176
833625,26177
832983,26178
832998,26179
550179,26180
833285,26181
503530,75001
505340,76001
503686,77001
1216104,115001
1216603,114001
1205650,113001
840876,27001
840164,27002
841259,27003
840082,27004
840051,27005
840870,27006
840977,27007
840325,27008
840417,27009
3000003,27010
840749,27011
841257,27012
840703,27013
550859,27014
850012,31001
850061,31002
850197,31003
850166,31004
850051,31005
850067,31006
850145,31007
850118,31008
870115,29001
870118,29002
870031,29003
870149,29004
870240,29005
870171,29006
550584,28001
880105,28002
880338,28003
880239,28004
880015,28005
880153,28006
880065,28007
880319,28008
550485,28009
880201,28010
880224,28011
880270,28012
880292,28013
860037,30001
860033,30002
550527,30003
860050,30004
860073,30005
507732,32001
550547,32002
550515,32003
550498,32004
507304,32005
507131,32006
550474,32007
1216970,117001
1242208,118001
820198,40001
551135,1001
551353,1002
551141,1003
750055,1004
551418,1005
750088,1006
551348,1007
880361,1008
551150,1009
750409,1010
551167,1011
551130,1012
551138,1013
750010,1014
551356,1015
551423,1016
551164,1017
551087,1018
551157,1019
750749,1020
750354,1021
551125,1022
750157,1023
750109,1024
750234,1025
750091,1026
750124,1027
750541,1028
750512,1029
750149,1030
551368,1031
750395,1032
551156,1033
551163,1034
551080,1035
750675,1036
750032,1037
750012,1038
551147,1039
750162,1040
750218,1041
750169,1042
551175,1043
750084,1044
551176,1045
750260,1046
551162,1047
551424,1048
750100,1049
750291,1050
551419,1051
750681,1052
750141,1053
551405,1054
533972,1055
534015,1056
551420,1057
551151,1058
750041,1059
750542,1060
750043,1061
750586,1062
740231,1101
710003,1102
740328,1103
551142,1104
740256,1105
740145,1106
740241,1107
740033,1108
740032,1109
740010,1110
740204,1111
740178,1112
740327,1113
740128,1114
740324,1115
740211,1116
740078,1117
730009,1201
910001,1202
551129,1203
730183,1204
730186,1205
551114,1206
551108,1207
551399,1208
551078,1209
730083,1210
910004,1211
410043,1212
910005,1213
551134,1214
551104,1215
551354,1216
551340,1217
730157,1218
551345,1219
551139,1220
730146,1221
910006,1222
910007,1223
910002,1224
710430,1301
710275,1302
711355,1303
711342,1304
710379,1305
710229,1306
711369,1307
710452,1308
710480,1309
710493,1310
710460,1311
710600,1312
710536,1313
711484,1314
710684,1315
710550,1316
710617,1317
710416,1318
710486,1319
710153,1320
710095,1321
533760,1322
710206,1323
550950,1324
710025,1325
711671,1326
710120,1327
710113,1328
711310,1329
711417,1330
710337,1331
711388,1332
710514,1333
710210,1334
710212,1335
710400,1336
710352,1337
550959,1338
711158,1339
550967,1340
550957,1341
711629,1342
551324,1343
550984,1344
533803,1345
711270,1346
551038,1347
550971,1348
551050,1349
550989,1350
551033,1351
711006,1352
551030,1353
551047,1354
551336,1355
551057,1356
551331,1357
710870,1358
551055,1359
550978,1360
550969,1361
550974,1362
551328,1363
710784,1364
550983,1365
710625,1366
710575,1367
710588,1368
710807,1369
710509,1370
533816,1371
551373,1372
551380,1373
710624,1374
551344,1375
550986,1376
711525,1377
533721,1601
720297,1602
550943,1603
920001,1604
550911,1605
720432,1606
550910,1607
550925,1608
920002,1609
550965,1610
720379,1611
720323,1612
720600,1613
720071,1614
720091,1615
720539,1616
920003,1617
720181,1618
720108,1619
410062,1620
533709,1621
920004,1622
720207,1623
550951,1624
920007,1625
720283,1626
720195,1627
720556,1628
720145,1629
920005,1630
720376,1631
720580,1632
720127,1633
720392,1634
720199,1635
720581,1636
550918,1637
720036,1638
720274,1639
720202,1640
533704,1641
720664,1642
720045,1643
920006,1644
720387,1645
550963,1646
550929,1647
720435,1648
550920,1649
720173,1650
720367,1651
720004,1652
551310,1653
550924,1654
720133,1655
720131,1656
720093,1657
720579,1658
720235,1659
720656,1660
720219,1661
720506,1662
720666,1663
720374,1664
550936,1665
550923,1666
720229,1667
720596,1668
720200,1669
720555,1670
518593,4701
518967,4702
518725,4703
518728,4704
518818,4705
518566,4706
518851,4707
518789,4708
518961,4709
518486,4710
518866,4711
518983,4712
518743,4713
550879,4714
518632,4715
518898,4716
518567,4717
518737,4718
518906,4720
550895,4721
518524,4722
518724,4723
518519,4724
518946,4726
518815,4728
550892,4729
518510,4730
518821,4731
518675,4733
518579,4734
550894,4735
518952,4736
518418,4737
518772,4738
518747,4739
518550,4740
518572,4741
518787,4743
518483,4744
518230,4745
518808,4746
518459,4747
518844,4748
518540,4749
518408,4750
518610,4753
518414,4754
518955,4755
550889,4756
550886,4757
518697,4759
518606,4760
518948,4761
518970,4762
518618,4763
550880,4764
519010,48001
550850,48002
550753,48003
512567,48004
514180,48005
513929,48006
550849,48007
515491,48008
513571,48009
514234,48010
515288,48011
550837,48012
513054,48013
512979,48014
513169,48015
514277,48016
515025,48017
513150,48018
515199,48019
516909,48021
516701,48022
516757,48023
514646,48024
515833,48025
550933,48026
550934,48027
550908,48028
550927,48029
519286,48030
519156,48031
519100,48032
550903,48033
519257,48034
550930,48035
519157,48036
519023,48037
550916,48038
518839,48039
518773,48040
519051,48041
518985,48042
550917,48043
518660,48044
519230,48045
518778,48046
519147,48047
519027,48048
519174,48049
518950,48050
519092,48051
519020,48052
518717,48053
519165,48054
519012,48055
519034,48056
518904,48057
519069,48058
519196,48059
519047,48060
519249,48061
518070,48062
517071,48063
517875,48064
517642,48065
516844,48066
517822,48067
517157,48068
516940,48069
517595,48070
517292,48071
517691,48072
516883,48073
518078,48074
517763,48075
550872,48076
517654,48077
517635,48079
517425,48081
517478,48082
517498,48083
517185,48084
517354,48085
517245,48086
518040,48087
516958,48088
517543,48090
517189,48091
517577,48092
517468,48093
517062,48095
517380,48097
511684,48098
516270,48099
511675,48100
515996,48101
516036,48102
515913,48103
516461,48104
517121,48105
515997,48106
515896,48107
516441,48108
517123,48109
516265,48110
516739,48111
516068,48112
515808,48113
516673,48114
508694,48115
508636,48116
508103,48117
512159,48118
509092,48119
509186,48120
508528,48121
550563,48122
508678,48123
550587,48124
508667,48125
508372,48126
509384,48127
508568,48128
550533,48129
550543,48130
507798,48131
508554,48132
508470,48133
508959,48134
508668,48135
508984,48136
550580,48137
550531,48138
508032,48139
508846,48140
508593,48141
508260,48142
509040,48143
508789,48144
508645,48145
511718,48146
511094,48147
512243,48148
510136,48149
511970,48150
510716,48151
511532,48152
511271,48153
511373,48154
511872,48155
511723,48156
511073,48157
511759,48158
511862,48159
511531,48160
511500,48161
510117,48162
511952,48163
512239,48164
516330,48165
511090,48166
511431,48167
511285,48168
512586,48169
512076,48170
512114,48171
511821,48172
512109,48173
512222,48174
511993,48175
511231,48176
517678,48177
517234,48178
517810,48179
517756,48180
517960,48181
516893,48182
517713,48183
517944,48184
517124,48185
517431,48186
517848,48187
517509,48188
517180,48189
517221,48190
518138,48191
516976,48192
517549,48193
517686,48194
517416,48195
518088,48196
517648,48197
517109,48198
510628,48199
512548,48200
509571,48201
511814,48202
512450,48203
510701,48204
511833,48205
510771,48206
511368,48207
510217,48208
510820,48209
510102,48210
510646,48211
511726,48212
511071,48213
510470,48214
550651,48215
513181,48216
550661,48217
550692,48218
511569,48219
512300,48220
550641,48221
512045,48222
550619,48223
509304,48224
550675,48225
550660,48226
511845,48227
550636,48228
550631,48229
550677,48230
550672,48231
550645,48232
511081,48233
550679,48234
509096,48236
550656,48237
511063,48238
516030,48240
512704,48241
515324,48242
509919,48243
512884,48244
513879,48245
512350,48246
511176,48247
514651,48248
514039,48249
514495,48250
513545,48251
511020,48252
510380,48253
550836,48254
511326,48255
550698,48256
513294,48257
550695,48258
512694,48259
510876,48260
515015,48261
550610,48262
515468,48263
515464,48264
550622,48265
512975,48266
514275,48267
515323,48269
512778,48270
511775,48271
510127,48272
515917,48273
513823,48274
515699,48275
512026,48276
514607,48277
515954,48278
511252,48279
511615,48280
512614,48281
516200,48282
513944,48283
510784,48284
515467,48285
512805,48286
510617,48287
509755,48288
511925,48289
550720,48290
510405,48291
514737,48292
510745,48293
511134,48294
514350,48295
509811,48296
515128,48297
515332,48298
512262,48299
510599,48300
550648,48301
509362,48302
511481,48303
508612,48304
514167,48305
512249,48306
509456,48307
509069,48308
511012,48309
511609,48310
509140,48311
508763,48312
508848,48313
509608,48314
509211,48315
509054,48316
510932,48317
508693,48318
513727,48319
512078,48320
513197,48321
519109,48322
519119,48323
519110,48324
519139,48325
519176,48326
519090,48327
519132,48328
519180,48329
518775,48331
518972,48332
519004,48333
518966,48334
518805,48335
518702,48336
518874,48337
519043,48338
720424,48339
519033,48340
519107,48346
519163,48347
519199,48348
519239,48349
519194,48350
519181,48352
517342,48354
517880,48355
516835,48356
517772,48357
516787,48358
517052,48359
517583,48360
517178,48361
517512,48362
516988,48363
517270,48364
517680,48365
517715,48366
516950,48367
516654,48368
517093,48369
517755,48370
517515,48371
517568,48372
516512,48373
516038,48374
517821,48375
516452,48376
517228,48377
517035,48378
517563,48379
516753,48380
516941,48381
516918,48382
516962,48383
550797,48384
514879,48385
550854,48387
509890,48388
509957,48389
509789,48390
511345,48391
509671,48392
510473,48393
510926,48394
510597,48395
510449,48396
510858,48397
510487,48398
510265,48399
509580,48400
511086,48401
511351,48402
511427,48403
510841,48404
550618,48405
511535,48406
550614,48407
511429,48408
508147,48409
512428,48410
509668,48411
550598,48412
510655,48413
509659,48414
510252,48415
550664,48416
512885,48417
509001,48418
509135,48419
509430,48420
510824,48421
508062,48422
508532,48423
511111,48424
510466,48425
508711,48426
550684,48427
510853,48428
509052,48429
550600,48430
550606,48431
550649,48432
510233,48433
550594,48434
510803,48435
509030,48436
518413,48437
550875,48439
550775,48441
515397,48442
511857,48443
514846,48444
513238,48445
512957,48446
512722,48447
514795,48448
550705,48449
513114,48450
513171,48451
513242,48453
511423,48454
550768,48455
513938,48456
550765,48457
513230,48458
513590,48459
514231,48460
512414,48461
515279,48462
514712,48463
513084,48464
513800,48465
512656,48466
514149,48467
514214,48468
514533,48469
512949,48470
518960,48471
519007,48472
518908,48473
518876,48474
513027,48475
513100,48476
516186,48477
515141,48478
514553,48479
516666,48480
514196,48481
512150,48482
516051,48483
514343,48484
516416,48485
515419,48486
515875,48487
514449,48488
516519,48489
513184,48490
512854,48491
516694,48492
515722,48493
516881,48494
513772,48495
514101,48496
516321,48497
514643,48498
515688,48499
513390,48500
512208,48501
512367,48502
516827,48503
516235,48504
516719,48505
515289,48506
515264,48507
513067,48508
514363,48509
516505,48510
513692,48511
513560,48512
514982,48513
515424,48514
516440,48515
550842,48516
516938,48517
515700,48518
513512,48519
515741,48520
516815,48521
515155,48522
514111,48523
532872,48524
516811,48525
512667,48526
516458,48527
513851,48528
550717,48529
514867,48530
516223,48531
515889,48532
514102,48533
550711,48534
516613,48535
516463,48536
514966,48537
516160,48538
516538,48539
515615,48540
516611,48541
516287,48542
515515,48543
516567,48544
550785,48545
550790,48547
515242,48548
513056,48549
550738,48550
514563,48551
513855,48552
515260,48553
513713,48555
514557,48556
550749,48557
517909,48558
518151,48559
518062,48560
518212,48561
518140,48563
518303,48564
518323,48565
518447,48566
518587,48567
518308,48568
518218,48569
518257,48570
518381,48571
518352,48572
517730,48573
518293,48574
550881,48575
517983,52401
517601,52402
517322,52403
516907,52404
516772,52405
516060,52406
515441,52407
518638,641
518909,642
410005,8
410006,801
410007,13
702283,331
700643,14
551276,15
410009,16
700962,17
704730,271
410011,18
701332,19
702712,20
410014,21
410015,22
410016,23
703163,24
701852,25
701891,252
750142,34
410041,341
950001,342
410042,35
551352,36
410044,361
410045,37
410046,38
410047,381
410060,431
410079,47
518595,471
518287,48
518198,481
516696,483
550805,485
515280,486
410080,49
550736,491
511225,492
509857,493
511849,494
410081,50
508573,501
550576,51
507882,511
550539,52
410083,54
410084,55
410085,56
506642,103
1207796,126
550117,127
502721,227
1216093,255
1216605,355
1205673,455
410008,0
410010,0
410013,0
410017,0
410018,0
410022,0
410023,0
410024,0
410025,0
410026,0
410039,0
410040,0
410061,0
410082,0
410086,0
500083,0
502326,0
502404,0
502421,0
502469,0
502487,0
502488,0
502544,0
502656,0
502675,0
502680,0
502688,0
502693,0
502713,0
502781,0
502827,0
502838,0
502936,0
502944,0
502982,0
502984,0
502985,0
502986,0
502991,0
502992,0
502998,0
503012,0
503027,0
503032,0
503039,0
503047,0
503061,0
503084,0
503092,0
503109,0
503119,0
503134,0
503141,0
503150,0
503155,0
503156,0
503171,0
503172,0
503183,0
503191,0
503192,0
503193,0
503195,0
503237,0
503248,0
503252,0
503253,0
503254,0
503265,0
503267,0
503269,0
503270,0
503271,0
503272,0
503276,0
503277,0
503278,0
503279,0
503280,0
503283,0
503285,0
503329,0
503343,0
503348,0
503361,0
503378,0
503384,0
503414,0
503415,0
503419,0
503420,0
503423,0
503434,0
503439,0
503448,0
503449,0
503450,0
503451,0
503453,0
503462,0
503464,0
503469,0
503471,0
503473,0
503475,0
503484,0
503486,0
503489,0
503495,0
503496,0
503510,0
503512,0
503522,0
503525,0
503526,0
503528,0
503529,0
503532,0
503537,0
503538,0
503540,0
503543,0
503547,0
503555,0
503557,0
503560,0
503561,0
503562,0
503563,0
503564,0
503565,0
503567,0
503568,0
503569,0
503570,0
503572,0
503573,0
503574,0
503576,0
503580,0
503582,0
503583,0
503587,0
503595,0
503596,0
503597,0
503598,0
503599,0
503605,0
503606,0
503611,0
503612,0
503616,0
503620,0
503623,0
503627,0
503631,0
503639,0
503643,0
503655,0
503660,0
503664,0
503668,0
503669,0
503675,0
503678,0
503680,0
503682,0
503683,0
503691,0
503692,0
503699,0
503701,0
503702,0
503704,0
503705,0
503707,0
503709,0
503710,0
503711,0
503713,0
503714,0
503718,0
503719,0
503724,0
503725,0
503726,0
503728,0
503734,0
503740,0
503743,0
503744,0
503745,0
503747,0
503748,0
503752,0
503757,0
503760,0
503763,0
503764,0
503767,0
503768,0
503774,0
503775,0
503800,0
503806,0
503807,0
503808,0
503810,0
503811,0
503812,0
503813,0
503814,0
503815,0
503816,0
503818,0
503819,0
503822,0
503824,0
503825,0
503826,0
503828,0
503831,0
503832,0
503833,0
503842,0
503846,0
503850,0
503852,0
503854,0
503855,0
503864,0
503865,0
503866,0
503875,0
503881,0
503883,0
503886,0
503894,0
503904,0
503908,0
503910,0
503927,0
503932,0
503939,0
503956,0
503967,0
503974,0
503977,0
503980,0
503981,0
503986,0
503988,0
503991,0
503992,0
503994,0
503996,0
503997,0
504005,0
504006,0
504011,0
504029,0
504030,0
504033,0
504034,0
504035,0
504036,0
504039,0
504041,0
504044,0
504045,0
504046,0
504048,0
504049,0
504052,0
504058,0
504064,0
504070,0
504071,0
504073,0
504075,0
504076,0
504078,0
504080,0
504084,0
504085,0
504089,0
504093,0
504099,0
504103,0
504115,0
504119,0
504120,0
504130,0
504134,0
504137,0
504144,0
504145,0
504150,0
504153,0
504155,0
504156,0
504160,0
504162,0
504169,0
504175,0
504176,0
504178,0
504179,0
504180,0
504184,0
504192,0
504199,0
504200,0
504202,0
504204,0
504208,0
504210,0
504216,0
504219,0
504220,0
504221,0
504224,0
504225,0
504226,0
504227,0
504228,0
504229,0
504230,0
504231,0
504233,0
504235,0
504236,0
504237,0
504240,0
504242,0
504244,0
504245,0
504247,0
504248,0
504251,0
504253,0
504254,0
504255,0
504259,0
504260,0
504261,0
504262,0
504264,0
504265,0
504267,0
504268,0
504269,0
504270,0
504278,0
504289,0
504292,0
504298,0
504300,0
504309,0
504317,0
504323,0
504324,0
504328,0
504331,0
504341,0
504358,0
504359,0
504365,0
504384,0
504385,0
504394,0
504396,0
504397,0
504399,0
504404,0
504406,0
504418,0
504421,0
504429,0
504432,0
504441,0
504446,0
504448,0
504465,0
504466,0
504469,0
504473,0
504475,0
504476,0
504479,0
504482,0
504483,0
504486,0
504489,0
504496,0
504498,0
504501,0
504507,0
504512,0
504514,0
504518,0
504520,0
504522,0
504527,0
504530,0
504536,0
504544,0
504551,0
504552,0
504553,0
504560,0
504565,0
504566,0
504575,0
504577,0
504578,0
504582,0
504585,0
504588,0
504589,0
504598,0
504599,0
504607,0
504619,0
504626,0
504627,0
504632,0
504645,0
504646,0
504649,0
504655,0
504656,0
504658,0
504661,0
504664,0
504667,0
504668,0
504671,0
504672,0
504675,0
504678,0
504685,0
504687,0
504690,0
504701,0
504702,0
504703,0
504705,0
504706,0
504707,0
504709,0
504716,0
504722,0
504725,0
504729,0
504731,0
504732,0
504733,0
504736,0
504739,0
504747,0
504757,0
504763,0
504765,0
504770,0
504779,0
504789,0
504793,0
504794,0
504795,0
504801,0
504802,0
504803,0
504804,0
504805,0
504806,0
504807,0
504810,0
504811,0
504815,0
504817,0
504820,0
504822,0
504825,0
504828,0
504831,0
504837,0
504843,0
504845,0
504846,0
504847,0
504849,0
504850,0
504852,0
504854,0
504857,0
504858,0
504859,0
504865,0
504866,0
504867,0
504872,0
504873,0
504878,0
504883,0
504884,0
504885,0
504890,0
504893,0
504894,0
504898,0
504899,0
504900,0
504903,0
504909,0
504919,0
504921,0
504922,0
504928,0
504930,0
504931,0
504934,0
504938,0
504940,0
504942,0
504943,0
504945,0
504946,0
504949,0
504950,0
504951,0
504952,0
504954,0
504955,0
504956,0
504957,0
504959,0
504962,0
504966,0
504968,0
504969,0
504971,0
504973,0
504975,0
504977,0
504978,0
504979,0
504984,0
504985,0
504987,0
504989,0
504991,0
504995,0
504997,0
504998,0
505002,0
505003,0
505005,0
505006,0
505008,0
505009,0
505010,0
505011,0
505012,0
505014,0
505015,0
505016,0
505017,0
505018,0
505020,0
505021,0
505022,0
505023,0
505024,0
505025,0
505026,0
505027,0
505029,0
505030,0
505031,0
505033,0
505035,0
505036,0
505037,0
505039,0
505040,0
505041,0
505042,0
505043,0
505044,0
505045,0
505046,0
505047,0
505048,0
505049,0
505052,0
505053,0
505054,0
505055,0
505058,0
505059,0
505060,0
505062,0
505065,0
505067,0
505068,0
505069,0
505070,0
505071,0
505076,0
505077,0
505079,0
505081,0
505084,0
505085,0
505086,0
505090,0
505092,0
505094,0
505096,0
505100,0
505102,0
505104,0
505106,0
505117,0
505119,0
505120,0
505123,0
505124,0
505125,0
505127,0
505128,0
505130,0
505131,0
505133,0
505135,0
505136,0
505139,0
505143,0
505144,0
505145,0
505149,0
505150,0
505158,0
505161,0
505162,0
505164,0
505165,0
505166,0
505170,0
505172,0
505174,0
505176,0
505179,0
505180,0
505184,0
505185,0
505186,0
505187,0
505189,0
505190,0
505192,0
505193,0
505195,0
505199,0
505203,0
505205,0
505206,0
505207,0
505208,0
505211,0
505212,0
505214,0
505216,0
505217,0
505218,0
505220,0
505223,0
505225,0
505227,0
505228,0
505229,0
505230,0
505231,0
505232,0
505235,0
505236,0
505237,0
505239,0
505242,0
505246,0
505248,0
505249,0
505250,0
505251,0
505253,0
505254,0
505257,0
505259,0
505262,0
505265,0
505268,0
505271,0
505282,0
505285,0
505286,0
505287,0
505289,0
505293,0
505294,0
505297,0
505301,0
505304,0
505305,0
505307,0
505308,0
505309,0
505310,0
505312,0
505314,0
505317,0
505318,0
505319,0
505321,0
505322,0
505323,0
505328,0
505332,0
505333,0
505334,0
505336,0
505337,0
505338,0
505341,0
505345,0
505346,0
505353,0
505354,0
505355,0
505356,0
505357,0
505360,0
505361,0
505363,0
505365,0
505366,0
505367,0
505368,0
505370,0
505373,0
505374,0
505377,0
505379,0
505382,0
505393,0
505394,0
505395,0
505398,0
505399,0
505400,0
505401,0
505402,0
505404,0
505405,0
505408,0
505409,0
505415,0
505416,0
505418,0
505420,0
505421,0
505423,0
505425,0
505426,0
505429,0
505430,0
505433,0
505435,0
505444,0
505449,0
505450,0
505454,0
505462,0
505466,0
505468,0
505472,0
505475,0
505476,0
505478,0
505479,0
505480,0
505482,0
505484,0
505485,0
505486,0
505487,0
505489,0
505490,0
505491,0
505492,0
505493,0
505494,0
505495,0
505496,0
505498,0
505499,0
505506,0
505507,0
505509,0
505513,0
505514,0
505516,0
505517,0
505518,0
505519,0
505520,0
505524,0
505528,0
505530,0
505533,0
505542,0
505546,0
505548,0
505550,0
505552,0
505553,0
505554,0
505557,0
505558,0
505561,0
505569,0
505570,0
505571,0
505572,0
505573,0
505574,0
505575,0
505576,0
505577,0
505578,0
505579,0
505580,0
505581,0
505582,0
505583,0
505585,0
505586,0
505591,0
505593,0
505594,0
505597,0
505601,0
505603,0
505606,0
505608,0
505612,0
505614,0
505615,0
505617,0
505619,0
505621,0
505622,0
505624,0
505626,0
505628,0
505630,0
505631,0
505633,0
505635,0
505636,0
505638,0
505639,0
505641,0
505642,0
505643,0
505645,0
505647,0
505649,0
505650,0
505653,0
505654,0
505656,0
505657,0
505658,0
505659,0
505661,0
505666,0
505667,0
505668,0
505669,0
505670,0
505672,0
505677,0
505678,0
505679,0
505680,0
505682,0
505685,0
505689,0
505690,0
505691,0
505692,0
505693,0
505695,0
505696,0
505698,0
505699,0
505702,0
505705,0
505706,0
505707,0
505710,0
505711,0
505712,0
505714,0
505716,0
505717,0
505719,0
505720,0
505722,0
505723,0
505725,0
505729,0
505730,0
505731,0
505733,0
505734,0
505736,0
505737,0
505740,0
505741,0
505742,0
505743,0
505744,0
505745,0
505747,0
505748,0
505754,0
505755,0
505756,0
505759,0
505764,0
505765,0
505766,0
505768,0
505769,0
505771,0
505773,0
505774,0
505776,0
505778,0
505779,0
505780,0
505782,0
505783,0
505785,0
505786,0
505787,0
505789,0
505790,0
505792,0
505795,0
505796,0
505798,0
505799,0
505800,0
505801,0
505802,0
505805,0
505807,0
505808,0
505810,0
505811,0
505813,0
505815,0
505816,0
505817,0
505823,0
505825,0
505826,0
505828,0
505829,0
505835,0
505836,0
505837,0
505838,0
505839,0
505840,0
505841,0
505843,0
505844,0
505845,0
505847,0
505851,0
505852,0
505866,0
505867,0
505870,0
505873,0
505875,0
505877,0
505879,0
505881,0
505883,0
505887,0
505888,0
505892,0
505893,0
505895,0
505898,0
505900,0
505903,0
505905,0
505906,0
505912,0
505918,0
505919,0
505921,0
505924,0
505925,0
505927,0
505930,0
505937,0
505938,0
505940,0
505943,0
505944,0
505946,0
505948,0
505949,0
505953,0
505954,0
505956,0
505961,0
505962,0
505979,0
505982,0
505984,0
505986,0
505991,0
505992,0
505993,0
505996,0
505998,0
506004,0
506005,0
506008,0
506009,0
506012,0
506013,0
506016,0
506018,0
506019,0
506020,0
506021,0
506023,0
506025,0
506026,0
506027,0
506028,0
506029,0
506033,0
506034,0
506035,0
506037,0
506038,0
506041,0
506044,0
506050,0
506065,0
506068,0
506072,0
506073,0
506076,0
506077,0
506078,0
506079,0
506080,0
506081,0
506082,0
506083,0
506084,0
506085,0
506089,0
506091,0
506092,0
506096,0
506097,0
506103,0
